answer_id,participant_id,music_id,answer,original_answer,timestamp,favorite,translated_to_english,performer,piece_name,performance_name
1125,115,19,"flowing, circling, pleasant","Fließend, kreisend, angenehm",2018-04-22 06:11:27,0.0,"flowing, circling, pleasant",Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1153,123,19,"emotional, mature, rhythmical","Gefühlvoll, reif, rhythmisch",2018-04-23 11:43:28,0.0,"emotional, mature, rhythmical",Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1224,127,19,"careful, beautifully_done, especially_when_the_sound_arrives_from_nowhere","vorsichtig- schön gemacht, besonders wenn der Klang aus Nichts kommt",2018-04-26 19:08:21,0.0,"careful, beautifully_done, especially_when_the_sound_arrives_from_nowhere",Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1268,131,19,"poetic, singing, story-telling","Poetic and singing, story-telling",2018-05-02 22:20:02,0.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1379,138,19,good_music,good music,2018-05-24 15:55:08,1.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1417,146,19,"graceful, dynamic","graceful, dynamic",2018-07-06 13:42:37,0.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1525,155,19,"mysterious, suspenseful","mysteriously, suspenseful",2018-08-23 18:57:30,0.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1682,161,19,gradual,gradual,2018-10-06 23:03:21,0.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1754,168,19,smooth,smooth,2019-02-04 15:17:27,0.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1856,181,19,no_point,no point,2019-10-14 07:57:54,0.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
1946,188,19,great_dynamics,great dynamics,2020-03-01 14:57:53,1.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
2072,194,19,"moderate, expressive, muffled","moderate, expressive, muffled",2020-03-31 18:44:23,0.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
2085,192,19,"with_a_dramatic_rise, well_articulated","with a dramatic rise, well articulated",2020-03-31 19:12:39,0.0,,Vogt,brahms,19_5_5_1_Brahms_Intermezzo_Vogt_Cut1_00.00-01.45
123,7,15,"bold, dramatic, mechanic","bold, dramatic, mechanic at first",2018-02-16 14:44:27,,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
181,16,15,abrupt,abruptly,2018-03-04 13:51:30,,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
355,46,15,moralistic,назидательная,2018-03-25 12:38:04,0.0,moralistic,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
436,47,15,"passionate, soaring, loud, soft, slow, fast ","Passionate, soaring, loud, soft, slow, fast ",2018-03-27 13:21:55,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
465,49,15,"swinging_with_the_melody, hard_sound, full","schwingend in der Melodie, hart im Ton, voll",2018-03-29 19:53:40,0.0,"swinging_with_the_melody, hard_sound, full",Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
493,50,15,"melancholy, gloomy","melancholy, gloomy",2018-04-01 03:10:29,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
571,60,15,easily,"wandering, exploratory",2018-04-04 02:59:05,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
770,73,15,not_bad,not bad,2018-04-05 15:09:21,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
812,61,15,"expressive,  wistful, rounded, stretched-out","expressive,  wistful, rounded, stretched-out",2018-04-07 15:12:40,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
865,78,15,"safe, controlled, pretty, not_daring",Safe and controlled - pretty but undaring,2018-04-08 12:16:26,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
875,79,15,"mysterious, foreboding, serious","mysterious, foreboding, serious",2018-04-08 15:57:02,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
925,89,15,a_little_bit_slower,a little bit slower,2018-04-13 19:05:17,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1001,100,15,overly_affected,Over affected,2018-04-19 09:31:15,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1108,109,15,"old_piano, slightly_out_of_tune, dreamy","Altes Klavier, leicht verstimmt, verträumt",2018-04-20 09:43:47,0.0,"old_piano, slightly_out_of_tune, dreamy",Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1121,115,15,"blurred, boring","Verschwommen, langweilig",2018-04-22 06:11:27,0.0,"blurred, boring",Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1149,123,15,"solemn, halting, blurred","Getragen, stockend, verschwommen",2018-04-23 11:43:28,0.0,"solemn, halting, blurred",Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1220,127,15,"the_beginning_seems_very_indecisive_to_me, attractive_variations_of_tempo",Der Anfang kommt mir unentschlossen vor!- attraktive Temposchwankungen,2018-04-26 19:08:21,1.0,"the_beginning_seems_very_undecisive_to_me, attractive_variations_of_tempo",Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1264,131,15,"really_expressive, passionate","Really expressive, passionate",2018-05-02 22:20:02,1.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1375,138,15,arhythmic,a rythmic,2018-05-24 15:55:08,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1413,146,15,"tempo_variation, dynamic, graceful, professional","tempo variation, dynamic, graceful, professional",2018-07-06 13:42:37,1.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1521,155,15,softer,softer than 1,2018-08-23 18:57:30,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1678,161,15,leisured,leisured,2018-10-06 23:03:21,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1750,168,15,"slow, relaxed","slow, relaxed",2019-02-04 15:17:27,1.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1852,181,15,too_sticky,too sticky,2019-10-14 07:57:54,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
1942,188,15,horrible,horrible,2020-03-01 14:57:53,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
2068,194,15,"pedaled, expressive, moderate","pedalled, expressive, moderate",2020-03-31 18:44:23,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
2081,192,15,"melancholic, distant, with_purpose, shy, reserved, warm","melancholic and distant, with purpose, shy and reserved but warm",2020-03-31 19:12:39,0.0,,Angelich,brahms,15_5_1_1_Brahms_Intermezzo_Angelich_Cut1_00.00-01.53
124,7,16,"hasty, dramatic","hasty, dramatic",2018-02-16 14:44:27,,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
180,16,16,temperamental,temperamentally,2018-03-04 13:51:30,,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
356,46,16,"jumpy, dynamic",бегущая прыгающая,2018-03-25 12:38:04,0.0,"jumpy, dynamic",Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
437,47,16,"soft, choppy, fast, loud","Soft, choppy, fast, loud",2018-03-27 13:21:55,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
466,49,16,"mechanical, hard, monotonous","mechanisch, hart, eintönig",2018-03-29 19:53:40,0.0,"mechanical, hard, monotonous",Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
494,50,16,"expressive, changeable","expressive, changeable",2018-04-01 03:10:29,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
572,60,16,held_back,held back,2018-04-04 02:59:05,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
771,73,16,dry,dry,2018-04-05 15:09:21,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
813,61,16,"staccato, lighter, bouncy","staccato, lighter, bouncy",2018-04-07 15:12:40,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
866,78,16,"very_dynamic, expressive",Very dynamic and expressive ,2018-04-08 12:16:26,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
876,79,16,"focussed, clear ","focussed, clear, ",2018-04-08 15:57:02,1.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
926,89,16,bright,bright,2018-04-13 19:05:17,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1002,100,16,the_closest_version_to_what_brahms_should_be,The closest version to what Brahms should be,2018-04-19 09:31:15,1.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1109,109,16,"somewhat_more_pedal, precisely_articulated, lively","Etwas mehr Pedal aber trotzdem genau artikuliert, lebendig",2018-04-20 09:43:47,1.0,"somewhat_more_pedal_but_still_precisely_articulated, lively",Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1122,115,16,"flowing, somewhat_hectic","Fließend, etwas hecktisch",2018-04-22 06:11:27,0.0,"flowing, somewhat_hectic",Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1150,123,16,"active, skipping","Aktiv, hüpfend",2018-04-23 11:43:28,0.0,"active, skipping",Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1221,127,16,"very_dry, too_fast, ﻿therefore_the_listener_has_no_time_to_perceive_the_harmonies, light_attack, nice_attack","sehr trocken- zu schnell, daher hat der Zuhörer kaum Zeit, die Harmonien wahrzunehmen- allerdings leichter und netter Anschlag!",2018-04-26 19:08:21,0.0,"very_dry, too_fast, ﻿therefore_the_listener_has_no_time_to_perceive_the_harmonies, light_and_nice_attack",Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1265,131,16,"more_cut, accented, changing","More cut, accented, changing",2018-05-02 22:20:02,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1376,138,16,exalted,exalted,2018-05-24 15:55:08,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1414,146,16,"tempo_variation, mellow","tempo variation, mellow",2018-07-06 13:42:37,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1522,155,16,"fresh, light","fresh, light",2018-08-23 18:57:30,1.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1679,161,16,fantastic,fantastic,2018-10-06 23:03:21,1.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1751,168,16,"hard, loud","hard, loud",2019-02-04 15:17:27,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1853,181,16,no_point,no point,2019-10-14 07:57:54,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
1943,188,16,great_energy,great energy,2020-03-01 14:57:53,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
2069,194,16,"clean, appealing, expressive","clean, appealing, expressive",2020-03-31 18:44:23,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
2082,192,16,"with_haste, cold, tender, cerebral","with haste, cold but tender, cerebral",2020-03-31 19:12:39,0.0,,Ax,brahms,16_5_2_1_Brahms_Intermezzo_Ax_Cut1_00.00-01.26
122,7,17,hasty,hasty,2018-02-16 14:44:27,,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
179,16,17,passionate,passionately,2018-03-04 13:51:30,,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
357,46,17,annoying,надоевшая,2018-03-25 12:38:04,0.0,annoying,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
438,47,17,"fast, dramatic, slow, powerful ","Fast, dramatic, slow, powerful ",2018-03-27 13:21:55,1.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
467,49,17,"differentiated, sounding, swinging","differenziert, klingend,schwingend",2018-03-29 19:53:40,0.0,"differentiated, sounding, swinging",Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
495,50,17,"drive, agitated","drive, agitated",2018-04-01 03:10:29,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
573,60,17,"on_a_journey_somewhere, unsure_of_itself","on a journey somewhere, unsure of itself",2018-04-04 02:59:05,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
772,73,17,"conservative, constrained, convincing",conservative  and constrained but convincing,2018-04-05 15:09:21,1.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
814,61,17,"mellow, rounded","mellow, rounded",2018-04-07 15:12:40,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
867,78,17,"control_of_dynamics, expression_through_themes",Control of dynamics and expression through themes,2018-04-08 12:16:26,1.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
877,79,17,"driving, intense","driving, intense",2018-04-08 15:57:02,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1003,100,17,rushed,Hektik ,2018-04-19 09:31:15,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1110,109,17,"somewhat_softer_than_the_previous_examples, lively","Etwas weicher als die vorherigen Beispiele, lebendig",2018-04-20 09:43:47,0.0,"somewhat_softer_than_the_previous_examples, lively",Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1123,115,17,"sensitive, full_sound, somewhat_pompous","Einfindsam, voller Klang, etwas pompös",2018-04-22 06:11:27,0.0,"sensitive, full_sound, somewhat_pompous",Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1151,123,17,passive,Passiv,2018-04-23 11:43:28,0.0,passive,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1222,127,17,"somewhat_robotic_sound, sometimes_unfeeling_key_attack, ﻿beautiful, warm_sound, generous_use_of_the_pedal","ein bisschen robotischer Klang, manchmal gefühlsloser Anschlag- schöner und warmer Klang, durch der großzügigen Anwendung von Pedal",2018-04-26 19:08:21,0.0,"somewhat_robotic_sound, sometimes_unfeeling_key_attack, ﻿beautiful_and_warm_sound_by_generous_use_of_the_pedal",Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1266,131,17,"bright, flowing",Bright and flowing,2018-05-02 22:20:02,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1377,138,17,second_best,second best,2018-05-24 15:55:08,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1415,146,17,"smooth, professional","smooth, professional",2018-07-06 13:42:37,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1523,155,17,"fresh, light","fresh, light, similar to 1",2018-08-23 18:57:30,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1680,161,17,fluctuant,fluctuant,2018-10-06 23:03:21,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1752,168,17,"distant,",distant,2019-02-04 15:17:27,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1854,181,17,too_sticky,too sticky,2019-10-14 07:57:54,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
1944,188,17,"witty, fresh",witty & fresh,2020-03-01 14:57:53,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
2070,194,17,"interesting, expressive, changing","interesting, expressive, changing",2020-03-31 18:44:23,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
2083,192,17,"pragmatic, fast, restrained","pragmatic, fast and restrained",2020-03-31 19:12:39,0.0,,Serkin,brahms,17_5_3_1_Brahms_Intermezzo_Serkin_Cut1_00.00-01.25
121,7,18,"skipping, skittish","skipping, skittish",2018-02-16 14:44:27,,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
182,16,18,heavy ,heavily,2018-03-04 13:51:30,,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
358,46,18,"childish, playful",детская игровая,2018-03-25 12:38:04,0.0,"childish, playful",Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
439,47,18,"dramatic, soft, ","Dramatic, soft, ",2018-03-27 13:21:55,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
468,49,18,"machine, mechanical, tinny, boring","maschinell, mechanisch, blechern, langweilig",2018-03-29 19:53:40,0.0,"machine, mechanical, tinny, boring",Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
496,50,18,"bright, clear, vivid","bright, clear, vivid",2018-04-01 03:10:29,1.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
574,60,18,"impatient, focused, works_towards_something, pulling_forward","impatient, focused, works towards something, pulling forward",2018-04-04 02:59:05,1.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
773,73,18,dry,dry,2018-04-05 15:09:21,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
815,61,18,"vigorous, tense","vigorous, tense",2018-04-07 15:12:40,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
868,78,18,"joyful, controlled",Joyful and controlled ,2018-04-08 12:16:26,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
878,79,18,"excited, energetic, jaunty","excited, energetic, jaunty",2018-04-08 15:57:02,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
928,89,18,care-free,care-free,2018-04-13 19:05:17,1.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1004,100,18,"too_many_accents, wrong_articulation, rushed","Too many accents, wrong articulation, hektikam",2018-04-19 09:31:16,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1111,109,18,"played_somewhat_more_drily, precise_articulation, very_down-to-earth","Etwas trockener gespielt, genaue Artikulation, sehr bodenständig",2018-04-20 09:43:47,0.0,"played_somewhat_more_drily, precise_articulation, very_down-to-earth",Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1124,115,18,"short_of_breath, skipping","Kurzatmig, hüpfend",2018-04-22 06:11:27,0.0,"short_of_breath, skipping",Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1152,123,18,"dry, clear","Trocken, klar",2018-04-23 11:43:28,0.0,"dry, clear",Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1223,127,18,"determined, certain, i_like_the_short_attacks, almost_staccato, pretty_dry, not_much_pedal, very_pleasant_to_me",entschlossen und sicher- die kurze Anschläge (fast Staccati) gefallen mir!- ziemlich trocken (nicht zu viel Pedal) und dadurch mir sehr angenehm,2018-04-26 19:08:21,0.0,"determined_and_certain, I_like_the_short_attacks_(almost_staccati), pretty_dry_(not_much_pedal)_and_hence_very_pleasant_to_me",Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1267,131,18,"bit_robotic, partially_too_aggressive",Bit robotic and partially too agressive,2018-05-02 22:20:02,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1378,138,18,beginner,beginner,2018-05-24 15:55:08,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1416,146,18,"staccato, dynamic, bright, quirky, interesting","staccato, dynamic, bright, quirky, interesting",2018-07-06 13:42:37,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1524,155,18,"lighthearted, playful_at_first","lighthearted, playful at first",2018-08-23 18:57:30,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1681,161,18,worried,worried,2018-10-06 23:03:21,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1753,168,18,"staccato, harsh","staccato, harsh",2019-02-04 15:17:27,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
1945,188,18,brahms_aint_your_cup_of_tea,brahms aint your cup of tea,2020-03-01 14:57:53,0.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
2071,194,18,"sharp, clean, dynamic, dry","sharp, clean, dynamic, dry",2020-03-31 18:44:23,1.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
2084,192,18,"playful, with_a_sense_of_enjoyment, with_movement, flow","playful, with a sense of enjoyment, with movement and flow",2020-03-31 19:12:39,1.0,,Kempff,brahms,18_5_4_1_Brahms_Intermezzo_Kempff_Cut1_00.00-01.24
125,7,38,"mechanic, without_dynamics","mechanic, adynamic",2018-02-16 14:47:25,,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
208,16,38,mysterious,mysterious,2018-03-04 14:04:51,,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
213,29,38,"impetuous, aggressive, persuasive","impetuous, aggressive, persuasive",2018-03-12 19:06:11,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
365,46,38,"stubborn, persevering",настойчивая,2018-03-25 12:45:00,0.0,"stubborn, persevering",Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
423,47,38,"fast, soft, loud, dramatic, passionate","Fast, soft, loud, dramatic, passionate",2018-03-26 15:37:23,1.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
446,49,38,"expressive, beautiful_tempo, round, partly_very_hammering","ausdrucksstark, schönes Tempo, rund, teilweise sehr hämmernd",2018-03-29 19:21:31,0.0,"expressive, beautiful_tempo, round, partly_very_hammering",Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
488,50,38,impetuous,Impetuous,2018-04-01 03:01:24,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
587,61,38,"solemn, romantic, expressive, articulated","solemn, romantic, expressive, articulated",2018-04-04 09:07:30,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
598,60,38,"dramatic, enraged","dramatic, enraged",2018-04-04 10:32:58,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
651,66,38,"immediate, contrast, slightly_agitated","immediate contrast, slightly agitated",2018-04-05 05:56:50,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
701,68,38,"left_hand_too_loud, well_played, nice_articulation, very_precise, a_bit_weird,","Left hand too loud. Well played overall. Nice articulation, very precise but a bit weird.",2018-04-05 10:31:58,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
747,72,38,"accentuated, gross, irregular, unemotional","accentuated, gross, irregular, unemotional",2018-04-05 13:33:16,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
761,73,38,controlled_crescendo,controlled crescendo,2018-04-05 15:05:39,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
870,78,38,"dynamic, slightly_sloppy",Dynamic but slightly sloppy,2018-04-08 12:20:58,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
916,86,38,"weird, jumping","weird, jumping",2018-04-10 13:52:40,1.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
934,89,38,"urgent, stronger_and_stronger","urgent, stronger and stronger",2018-04-13 19:18:37,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1015,100,38,"a_little_bit_too_dry, mistakes, bad","A little bit too dry, mistakes..bad",2018-04-19 09:46:42,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
